CountryName,RegionName,Date,PredictedDailyNewCases,PredictedDailyNewRatios
Azerbaijan,,2021-05-21,60,0.905278742313385
Azerbaijan,,2021-05-22,142,0.8998124599456787
Azerbaijan,,2021-05-23,272,0.896398663520813
Azerbaijan,,2021-05-24,0,0.8899019956588745
Azerbaijan,,2021-05-25,0,0.8870977759361267
Azerbaijan,,2021-05-26,33,0.8818672299385071
Azerbaijan,,2021-05-27,59,0.8788164854049683
Azerbaijan,,2021-05-28,0,0.8735784888267517
Azerbaijan,,2021-05-29,40,0.8703837990760803
Azerbaijan,,2021-05-30,189,0.8651779294013977
Azerbaijan,,2021-05-31,0,0.8618308305740356
Burundi,,2021-05-17,0,0.8820738792419434
Burundi,,2021-05-18,0,0.8809661269187927
Burundi,,2021-05-19,10,0.8817689418792725
Burundi,,2021-05-20,15,0.8785476088523865
Burundi,,2021-05-21,9,0.876989483833313
Burundi,,2021-05-22,0,0.8727192878723145
Burundi,,2021-05-23,29,0.8708028197288513
Burundi,,2021-05-24,0,0.8649317622184753
Burundi,,2021-05-25,0,0.863660454750061
Burundi,,2021-05-26,1,0.8593674302101135
Burundi,,2021-05-27,7,0.8578230738639832
Burundi,,2021-05-28,2,0.8534813523292542
Burundi,,2021-05-29,0,0.8514300584793091
Burundi,,2021-05-30,23,0.8471402525901794
Burundi,,2021-05-31,0,0.8448243141174316
Belgium,,2021-05-17,0,0.9893641471862792
Belgium,,2021-05-18,0,0.989037811756134
Belgium,,2021-05-19,611,0.989413559436798
Belgium,,2021-05-20,736,0.9815314412117004
Belgium,,2021-05-21,0,0.9755999445915222
Belgium,,2021-05-22,625,0.9659189581871032
Belgium,,2021-05-23,827,0.9604681730270386
Belgium,,2021-05-24,0,0.9489173293113708
Belgium,,2021-05-25,0,0.9450919032096864
Belgium,,2021-05-26,0,0.93697589635849
Belgium,,2021-05-27,74,0.9326489567756652
Belgium,,2021-05-28,0,0.9245612621307372
Belgium,,2021-05-29,142,0.9199607968330384
Belgium,,2021-05-30,485,0.9120503664016724
Belgium,,2021-05-31,0,0.9072636365890504
Benin,,2021-05-17,0,0.9057130217552184
Benin,,2021-05-18,100,0.9037686586380004
Benin,,2021-05-19,0,0.9046571254730223
Benin,,2021-05-20,0,0.900682270526886
Benin,,2021-05-21,0,0.8987640142440796
Benin,,2021-05-22,0,0.8931410908699036
Benin,,2021-05-23,0,0.8908796906471252
Benin,,2021-05-24,0,0.8841373324394226
Benin,,2021-05-25,88,0.8825778961181641
Benin,,2021-05-26,0,0.877244234085083
Benin,,2021-05-27,0,0.8754463195800781
Benin,,2021-05-28,0,0.870023787021637
Benin,,2021-05-29,0,0.8674858212471008
Benin,,2021-05-30,0,0.8623681664466858
Benin,,2021-05-31,0,0.8587956428527832
Burkina Faso,,2021-05-17,0,0.8728851079940796
Burkina Faso,,2021-05-18,0,0.8725525736808777
Burkina Faso,,2021-05-19,1,0.8708600401878357
Burkina Faso,,2021-05-20,0,0.8688225150108337
Burkina Faso,,2021-05-21,5,0.865816056728363
Burkina Faso,,2021-05-22,0,0.8629485964775085
Burkina Faso,,2021-05-23,0,0.8599523901939392
Burkina Faso,,2021-05-24,0,0.8559279441833496
Burkina Faso,,2021-05-25,0,0.8535079956054688
Burkina Faso,,2021-05-26,0,0.8501067757606506
Burkina Faso,,2021-05-27,0,0.8475414514541626
Burkina Faso,,2021-05-28,4,0.8440512418746948
Burkina Faso,,2021-05-29,0,0.8416421413421631
Burkina Faso,,2021-05-30,0,0.8377041816711426
Burkina Faso,,2021-05-31,0,0.8350841403007507
Bangladesh,,2021-05-17,0,0.8849625587463379
Bangladesh,,2021-05-18,537,0.8845784664154053
Bangladesh,,2021-05-19,541,0.8844851851463318
Bangladesh,,2021-05-20,758,0.8812738060951233
Bangladesh,,2021-05-21,384,0.8788653612136841
Bangladesh,,2021-05-22,0,0.8746019005775452
Bangladesh,,2021-05-23,0,0.8720585703849792
Bangladesh,,2021-05-24,0,0.866843581199646
Bangladesh,,2021-05-25,193,0.8647217750549316
Bangladesh,,2021-05-26,243,0.8604250550270081
Bangladesh,,2021-05-27,503,0.8580890893936157
Bangladesh,,2021-05-28,165,0.8537841439247131
Bangladesh,,2021-05-29,0,0.8512859344482422
Bangladesh,,2021-05-30,0,0.8469335436820984
Bangladesh,,2021-05-31,0,0.8442403674125671
Bulgaria,,2021-05-17,0,0.9128652215003968
Bulgaria,,2021-05-18,438,0.9124950766563416
Bulgaria,,2021-05-19,283,0.9126071333885192
Bulgaria,,2021-05-20,178,0.9089001417160034
Bulgaria,,2021-05-21,236,0.9057826995849608
Bulgaria,,2021-05-22,0,0.900245726108551
Bulgaria,,2021-05-23,0,0.8971718549728394
Bulgaria,,2021-05-24,0,0.8904365301132202
Bulgaria,,2021-05-25,233,0.8880399465560913
Bulgaria,,2021-05-26,109,0.8827396631240845
Bulgaria,,2021-05-27,33,0.8800239562988281
Bulgaria,,2021-05-28,115,0.8746131658554077
Bulgaria,,2021-05-29,0,0.8716461658477783
Bulgaria,,2021-05-30,0,0.8662452697753906
Bulgaria,,2021-05-31,0,0.8630326986312866
Bahrain,,2021-05-17,0,1.0142751932144165
Bahrain,,2021-05-18,0,1.0136966705322266
Bahrain,,2021-05-19,0,1.014412522315979
Bahrain,,2021-05-20,0,1.0011467933654783
Bahrain,,2021-05-21,0,0.9898204803466796
Bahrain,,2021-05-22,0,0.977285861968994
Bahrain,,2021-05-23,992,0.9702125191688538
Bahrain,,2021-05-24,0,0.9570296406745912
Bahrain,,2021-05-25,0,0.9553239345550536
Bahrain,,2021-05-26,0,0.9513913989067078
Bahrain,,2021-05-27,0,0.9483311176300048
Bahrain,,2021-05-28,0,0.942276418209076
Bahrain,,2021-05-29,0,0.9381520748138428
Bahrain,,2021-05-30,479,0.9306607246398926
Bahrain,,2021-05-31,0,0.9258973598480223
Bahamas,,2021-05-17,0,0.920676052570343
Bahamas,,2021-05-18,0,0.9176656603813172
Bahamas,,2021-05-19,43,0.915736436843872
Bahamas,,2021-05-20,45,0.910400688648224
Bahamas,,2021-05-21,0,0.906593143939972
Bahamas,,2021-05-22,0,0.9007178544998169
Bahamas,,2021-05-23,0,0.8969512581825256
Bahamas,,2021-05-24,0,0.8904793858528137
Bahamas,,2021-05-25,0,0.8873283267021179
Bahamas,,2021-05-26,28,0.8819767832756042
Bahamas,,2021-05-27,32,0.8787358999252319
Bahamas,,2021-05-28,0,0.8734856247901917
Bahamas,,2021-05-29,0,0.8698890209197998
Bahamas,,2021-05-30,0,0.8647449612617493
Bahamas,,2021-05-31,0,0.8612080812454224
Bosnia and Herzegovina,,2021-05-17,0,0.8839336633682251
Bosnia and Herzegovina,,2021-05-18,172,0.8832762241363525
Bosnia and Herzegovina,,2021-05-19,176,0.8822128772735596
Bosnia and Herzegovina,,2021-05-20,111,0.8789442181587219
Bosnia and Herzegovina,,2021-05-21,56,0.8761111497879028
Bosnia and Herzegovina,,2021-05-22,0,0.8721482157707214
Bosnia and Herzegovina,,2021-05-23,0,0.8693858981132507
Bosnia and Herzegovina,,2021-05-24,0,0.864765465259552
Bosnia and Herzegovina,,2021-05-25,93,0.8624924421310425
Bosnia and Herzegovina,,2021-05-26,107,0.8586863279342651
Bosnia and Herzegovina,,2021-05-27,52,0.8562166094779968
Bosnia and Herzegovina,,2021-05-28,5,0.852242112159729
Bosnia and Herzegovina,,2021-05-29,0,0.8495640158653259
Bosnia and Herzegovina,,2021-05-30,0,0.8453841805458069
Bosnia and Herzegovina,,2021-05-31,0,0.8425664305686951
Belarus,,2021-05-17,0,0.9073269367218018
Belarus,,2021-05-18,38,0.9070115089416504
Belarus,,2021-05-19,268,0.9070674180984496
Belarus,,2021-05-20,237,0.90324604511261
Belarus,,2021-05-21,565,0.9004440903663635
Belarus,,2021-05-22,857,0.8953099846839905
Belarus,,2021-05-23,1173,0.892301082611084
Belarus,,2021-05-24,0,0.8858495950698853
Belarus,,2021-05-25,0,0.8834543228149414
Belarus,,2021-05-26,0,0.8783597946166992
Belarus,,2021-05-27,0,0.875660240650177
Belarus,,2021-05-28,181,0.8705308437347412
Belarus,,2021-05-29,524,0.867606520652771
Belarus,,2021-05-30,880,0.8624473810195923
Belarus,,2021-05-31,0,0.8592873811721802
Belize,,2021-05-17,0,0.9213876724243164
Belize,,2021-05-18,1,0.918769359588623
Belize,,2021-05-19,1,0.9157814383506776
Belize,,2021-05-20,0,0.9103803634643556
Belize,,2021-05-21,3,0.9061362147331238
Belize,,2021-05-22,0,0.9004940986633301
Belize,,2021-05-23,0,0.8963416814804077
Belize,,2021-05-24,0,0.8903468251228333
Belize,,2021-05-25,0,0.8866347670555115
Belize,,2021-05-26,0,0.8816694617271423
Belize,,2021-05-27,0,0.8778659105300903
Belize,,2021-05-28,2,0.8731107711791992
Belize,,2021-05-29,0,0.8693625330924988
Belize,,2021-05-30,0,0.8646825551986694
Belize,,2021-05-31,0,0.8608027100563049
Bermuda,,2021-05-17,0,1.0180983543395996
Bermuda,,2021-05-18,0,1.02046000957489
Bermuda,,2021-05-19,0,1.02308988571167
Bermuda,,2021-05-20,1,1.0129424333572388
Bermuda,,2021-05-21,0,1.0041152238845823
Bermuda,,2021-05-22,1,0.9915266036987304
Bermuda,,2021-05-23,0,0.984365940093994
Bermuda,,2021-05-24,0,0.968786120414734
Bermuda,,2021-05-25,0,0.965828776359558
Bermuda,,2021-05-26,0,0.9582141041755676
Bermuda,,2021-05-27,0,0.9540313482284546
Bermuda,,2021-05-28,0,0.9455684423446656
Bermuda,,2021-05-29,0,0.9412701725959778
Bermuda,,2021-05-30,0,0.9320139288902284
Bermuda,,2021-05-31,0,0.927242875099182
Bolivia,,2021-05-17,0,0.9309870600700378
Bolivia,,2021-05-18,152,0.9318642020225524
Bolivia,,2021-05-19,1042,0.9323524832725524
Bolivia,,2021-05-20,1049,0.9281179308891296
Bolivia,,2021-05-21,1215,0.9245165586471558
Bolivia,,2021-05-22,1449,0.9186980724334716
Bolivia,,2021-05-23,1869,0.9148622751235962
Bolivia,,2021-05-24,0,0.9068925976753236
Bolivia,,2021-05-25,0,0.9041760563850404
Bolivia,,2021-05-26,96,0.8981232047080994
Bolivia,,2021-05-27,213,0.8951894640922546
Bolivia,,2021-05-28,471,0.8890200257301331
Bolivia,,2021-05-29,806,0.8857560157775879
Bolivia,,2021-05-30,1301,0.8796496987342834
Bolivia,,2021-05-31,0,0.8760942220687866
Brazil,,2021-05-17,0,0.9583706259727478
Brazil,,2021-05-18,6643,0.9585962295532228
Brazil,,2021-05-19,21842,0.9594236612319946
Brazil,,2021-05-20,32027,0.9535369277000428
Brazil,,2021-05-21,36654,0.9492114186286926
Brazil,,2021-05-22,31623,0.9413399696350098
Brazil,,2021-05-23,7205,0.937009572982788
Brazil,,2021-05-24,0,0.9273710250854492
Brazil,,2021-05-25,0,0.9241862893104552
Brazil,,2021-05-26,0,0.9171044826507568
Brazil,,2021-05-27,9369,0.9134823679924012
Brazil,,2021-05-28,18164,0.9063819646835328
Brazil,,2021-05-29,16896,0.9024492502212524
Brazil,,2021-05-30,0,0.8954250812530518
Brazil,,2021-05-31,0,0.8912516236305237
Barbados,,2021-05-17,0,0.993898868560791
Barbados,,2021-05-18,0,0.9917309880256652
Barbados,,2021-05-19,3,0.9902692437171936
Barbados,,2021-05-20,0,0.9818996787071228
Barbados,,2021-05-21,0,0.9751951694488524
Barbados,,2021-05-22,1,0.965387523174286
Barbados,,2021-05-23,0,0.9594853520393372
Barbados,,2021-05-24,0,0.94890034198761
Barbados,,2021-05-25,0,0.9443522691726683
Barbados,,2021-05-26,1,0.9368999004364014
Barbados,,2021-05-27,0,0.9320070743560792
Barbados,,2021-05-28,0,0.9242263436317444
Barbados,,2021-05-29,0,0.9192060232162476
Barbados,,2021-05-30,0,0.9118709564208984
Barbados,,2021-05-31,0,0.9065350890159608
Brunei,,2021-05-17,0,0.9292989373207092
Brunei,,2021-05-18,0,0.9274592399597168
Brunei,,2021-05-19,0,0.9252517819404602
Brunei,,2021-05-20,0,0.9198969006538392
Brunei,,2021-05-21,0,0.9161720275878906
Brunei,,2021-05-22,0,0.9101836681365968
Brunei,,2021-05-23,0,0.9063783288002014
Brunei,,2021-05-24,0,0.8998957276344299
Brunei,,2021-05-25,0,0.8964803814888
Brunei,,2021-05-26,0,0.8907047510147095
Brunei,,2021-05-27,0,0.8872787356376648
Brunei,,2021-05-28,0,0.8815100193023682
Brunei,,2021-05-29,0,0.8774142265319824
Brunei,,2021-05-30,0,0.8719276189804077
Brunei,,2021-05-31,0,0.8678247928619385
Bhutan,,2021-05-17,0,1.006901502609253
Bhutan,,2021-05-18,0,1.0067381858825684
Bhutan,,2021-05-19,0,1.0070934295654297
Bhutan,,2021-05-20,0,0.9953243732452391
Bhutan,,2021-05-21,3,0.985347330570221
Bhutan,,2021-05-22,0,0.9746450185775756
Bhutan,,2021-05-23,2,0.9689290523529052
Bhutan,,2021-05-24,0,0.9569970965385436
Bhutan,,2021-05-25,0,0.9552520513534546
Bhutan,,2021-05-26,0,0.9506836533546448
Bhutan,,2021-05-27,0,0.9476488828659058
Bhutan,,2021-05-28,0,0.9412216544151306
Bhutan,,2021-05-29,0,0.9371617436408995
Bhutan,,2021-05-30,1,0.9295002818107604
Bhutan,,2021-05-31,0,0.9251983165740968
Botswana,,2021-05-17,0,0.903556227684021
Botswana,,2021-05-18,0,0.904335081577301
Botswana,,2021-05-19,0,0.9048261046409608
Botswana,,2021-05-20,0,0.9017881751060486
Botswana,,2021-05-21,547,0.899121105670929
Botswana,,2021-05-22,0,0.8941249847412109
Botswana,,2021-05-23,0,0.8908618092536926
Botswana,,2021-05-24,0,0.8846369385719299
Botswana,,2021-05-25,0,0.8820106387138367
Botswana,,2021-05-26,0,0.8770403861999512
Botswana,,2021-05-27,0,0.8744185566902161
Botswana,,2021-05-28,468,0.8695042133331299
Botswana,,2021-05-29,0,0.8667264580726624
Botswana,,2021-05-30,0,0.8617229461669922
Botswana,,2021-05-31,0,0.858578085899353
Central African Republic,,2021-05-17,0,0.8914341330528259
Central African Republic,,2021-05-18,0,0.8943634629249573
Central African Republic,,2021-05-19,171,0.8920220732688904
Central African Republic,,2021-05-20,0,0.8904195427894592
Central African Republic,,2021-05-21,0,0.8869048953056335
Central African Republic,,2021-05-22,0,0.8837154507637024
Central African Republic,,2021-05-23,0,0.8801950216293335
Central African Republic,,2021-05-24,0,0.8755375146865845
Central African Republic,,2021-05-25,0,0.8727967143058777
Central African Republic,,2021-05-26,149,0.8696050643920898
Central African Republic,,2021-05-27,0,0.866948127746582
Central African Republic,,2021-05-28,0,0.8634260296821594
Central African Republic,,2021-05-29,0,0.8604216575622559
Central African Republic,,2021-05-30,0,0.8562675714492798
Central African Republic,,2021-05-31,0,0.8531959056854248
Canada,,2021-05-17,0,1.0001466274261477
Canada,,2021-05-18,0,0.9998398423194884
Canada,,2021-05-19,0,1.0003286600112915
Canada,,2021-05-20,671,0.9916728138923644
Canada,,2021-05-21,1670,0.9850667715072632
Canada,,2021-05-22,1506,0.9745643138885498
Canada,,2021-05-23,1851,0.968724012374878
Canada,,2021-05-24,0,0.9563244581222534
Canada,,2021-05-25,0,0.952428936958313
Canada,,2021-05-26,0,0.9440367221832277
Canada,,2021-05-27,0,0.9395695924758912
Canada,,2021-05-28,0,0.931120753288269
Canada,,2021-05-29,287,0.926361083984375
Canada,,2021-05-30,1049,0.9180917739868164
Canada,,2021-05-31,0,0.9131413698196412
Switzerland,,2021-05-17,0,0.974213719367981
Switzerland,,2021-05-18,318,0.97372305393219
Switzerland,,2021-05-19,674,0.973937451839447
Switzerland,,2021-05-20,0,0.967060685157776
Switzerland,,2021-05-21,1559,0.9619321823120116
Switzerland,,2021-05-22,0,0.9531463384628296
Switzerland,,2021-05-23,0,0.9482425451278688
Switzerland,,2021-05-24,0,0.9377408027648926
Switzerland,,2021-05-25,0,0.9341496229171752
Switzerland,,2021-05-26,66,0.926501989364624
Switzerland,,2021-05-27,0,0.9224830865859984
Switzerland,,2021-05-28,1091,0.9148815870285034
Switzerland,,2021-05-29,0,0.9106066226959229
Switzerland,,2021-05-30,0,0.9031370878219604
Switzerland,,2021-05-31,0,0.898654043674469
Chile,,2021-05-17,0,1.0201218128204346
Chile,,2021-05-18,0,1.0203068256378174
Chile,,2021-05-19,0,1.021628499031067
Chile,,2021-05-20,0,1.010607123374939
Chile,,2021-05-21,0,1.0017380714416504
Chile,,2021-05-22,1811,0.9894197583198548
Chile,,2021-05-23,3176,0.9827495217323304
Chile,,2021-05-24,0,0.9685114622116088
Chile,,2021-05-25,0,0.965188443660736
Chile,,2021-05-26,0,0.9575040936470032
Chile,,2021-05-27,0,0.9531750679016112
Chile,,2021-05-28,0,0.9446600675582886
Chile,,2021-05-29,0,0.9397864937782288
Chile,,2021-05-30,1781,0.9310736656188964
Chile,,2021-05-31,0,0.9259081482887268
China,,2021-05-17,0,0.896884560585022
China,,2021-05-18,18,0.8972589373588562
China,,2021-05-19,0,0.8978570103645325
China,,2021-05-20,4,0.8946452140808105
China,,2021-05-21,21,0.8922343254089355
China,,2021-05-22,29,0.887534499168396
China,,2021-05-23,29,0.8849124908447266
China,,2021-05-24,0,0.8786677122116089
China,,2021-05-25,6,0.8766269683837891
China,,2021-05-26,0,0.8718293905258179
China,,2021-05-27,0,0.8694983124732971
China,,2021-05-28,9,0.8646818399429321
China,,2021-05-29,19,0.8621090650558472
China,,2021-05-30,20,0.857222855091095
China,,2021-05-31,0,0.8544232249259949
Cote d'Ivoire,,2021-05-17,0,0.9002456068992615
Cote d'Ivoire,,2021-05-18,19,0.8994069695472717
Cote d'Ivoire,,2021-05-19,12,0.8992011547088623
Cote d'Ivoire,,2021-05-20,0,0.8959165811538696
Cote d'Ivoire,,2021-05-21,0,0.8934872150421143
Cote d'Ivoire,,2021-05-22,0,0.8892779350280762
Cote d'Ivoire,,2021-05-23,103,0.8864747285842896
Cote d'Ivoire,,2021-05-24,0,0.8806063532829285
Cote d'Ivoire,,2021-05-25,2,0.8781748414039612
Cote d'Ivoire,,2021-05-26,0,0.8732649087905884
Cote d'Ivoire,,2021-05-27,0,0.8704749345779419
Cote d'Ivoire,,2021-05-28,0,0.8654059171676636
Cote d'Ivoire,,2021-05-29,0,0.8623740077018738
Cote d'Ivoire,,2021-05-30,87,0.857402503490448
Cote d'Ivoire,,2021-05-31,0,0.8541169762611389
Cameroon,,2021-05-17,0,0.9118800759315492
Cameroon,,2021-05-18,0,0.904292643070221
Cameroon,,2021-05-19,0,0.8986179232597351
Cameroon,,2021-05-20,0,0.8927544951438904
Cameroon,,2021-05-21,0,0.8883793950080872
Cameroon,,2021-05-22,0,0.8822826147079468
Cameroon,,2021-05-23,0,0.8800603747367859
Cameroon,,2021-05-24,0,0.8733446598052979
Cameroon,,2021-05-25,0,0.8702765107154846
Cameroon,,2021-05-26,0,0.8638820052146912
Cameroon,,2021-05-27,0,0.8608296513557434
Cameroon,,2021-05-28,0,0.8551833629608154
Cameroon,,2021-05-29,0,0.8521929383277893
Cameroon,,2021-05-30,0,0.846372663974762
Cameroon,,2021-05-31,0,0.8429031372070312
Democratic Republic of Congo,,2021-05-17,0,0.8915877342224121
Democratic Republic of Congo,,2021-05-18,18,0.890103280544281
Democratic Republic of Congo,,2021-05-19,16,0.8889783620834351
Democratic Republic of Congo,,2021-05-20,29,0.8852102756500244
Democratic Republic of Congo,,2021-05-21,15,0.882192850112915
Democratic Republic of Congo,,2021-05-22,19,0.8775202035903931
Democratic Republic of Congo,,2021-05-23,1,0.8744708299636841
Democratic Republic of Congo,,2021-05-24,0,0.8690182566642761
Democratic Republic of Congo,,2021-05-25,4,0.8666132688522339
Democratic Republic of Congo,,2021-05-26,4,0.8621757626533508
Democratic Republic of Congo,,2021-05-27,18,0.8596930503845215
Democratic Republic of Congo,,2021-05-28,6,0.8554111123085022
Democratic Republic of Congo,,2021-05-29,11,0.8528531789779663
Democratic Republic of Congo,,2021-05-30,0,0.8485598564147949
Democratic Republic of Congo,,2021-05-31,0,0.8459470868110657
Congo,,2021-05-17,0,0.9169498085975648
Congo,,2021-05-18,0,0.9172687530517578
Congo,,2021-05-19,0,0.911562979221344
Congo,,2021-05-20,0,0.9066678881645204
Congo,,2021-05-21,0,0.9014086723327636
Congo,,2021-05-22,0,0.8974606990814209
Congo,,2021-05-23,0,0.8916062712669373
Congo,,2021-05-24,0,0.8855686187744141
Congo,,2021-05-25,0,0.8808879852294922
Congo,,2021-05-26,0,0.8762423396110535
Congo,,2021-05-27,0,0.8714746832847595
Congo,,2021-05-28,0,0.8670303225517273
Congo,,2021-05-29,0,0.8623946905136108
Congo,,2021-05-30,0,0.8583236932754517
Congo,,2021-05-31,0,0.854671061038971
Colombia,,2021-05-17,0,0.9262363910675048
Colombia,,2021-05-18,4161,0.9261115789413452
Colombia,,2021-05-19,6225,0.9265158772468568
Colombia,,2021-05-20,8916,0.9219062924385072
Colombia,,2021-05-21,7429,0.9185901284217834
Colombia,,2021-05-22,10469,0.9124608039855956
Colombia,,2021-05-23,7573,0.9090703129768372
Colombia,,2021-05-24,0,0.9015359282493592
Colombia,,2021-05-25,0,0.8989112973213196
Colombia,,2021-05-26,0,0.8930590152740479
Colombia,,2021-05-27,3200,0.8900854587554932
Colombia,,2021-05-28,2426,0.8842335939407349
Colombia,,2021-05-29,6252,0.8810129165649414
Colombia,,2021-05-30,3982,0.8751619458198547
Colombia,,2021-05-31,0,0.8716771602630615
Comoros,,2021-05-17,0,0.901184856891632
Comoros,,2021-05-18,0,0.9026671648025512
Comoros,,2021-05-19,0,0.9049535393714904
Comoros,,2021-05-20,0,0.9017748236656188
Comoros,,2021-05-21,0,0.900871217250824
Comoros,,2021-05-22,2,0.8964806795120239
Comoros,,2021-05-23,0,0.8942708969116211
Comoros,,2021-05-24,0,0.8882070779800415
Comoros,,2021-05-25,0,0.8859246373176575
Comoros,,2021-05-26,0,0.881035327911377
Comoros,,2021-05-27,0,0.8777708411216736
Comoros,,2021-05-28,0,0.8728601336479187
Comoros,,2021-05-29,1,0.8689724802970886
Comoros,,2021-05-30,0,0.8638829588890076
Comoros,,2021-05-31,0,0.8600733280181885
Cape Verde,,2021-05-17,0,0.9083476066589355
Cape Verde,,2021-05-18,0,0.907358705997467
Cape Verde,,2021-05-19,184,0.9065247774124146
Cape Verde,,2021-05-20,228,0.9025120139122008
Cape Verde,,2021-05-21,166,0.8992587327957153
Cape Verde,,2021-05-22,166,0.8940954208374023
Cape Verde,,2021-05-23,112,0.8907122611999512
Cape Verde,,2021-05-24,0,0.8846467137336731
Cape Verde,,2021-05-25,0,0.8818483948707581
Cape Verde,,2021-05-26,64,0.8769114017486572
Cape Verde,,2021-05-27,122,0.873900830745697
Cape Verde,,2021-05-28,72,0.8689673542976379
Cape Verde,,2021-05-29,85,0.8657891750335693
Cape Verde,,2021-05-30,41,0.8609250783920288
Cape Verde,,2021-05-31,0,0.8575935363769531
Costa Rica,,2021-05-17,0,0.9564154744148254
Costa Rica,,2021-05-18,770,0.955942928791046
Costa Rica,,2021-05-19,1900,0.9559858441352844
Costa Rica,,2021-05-20,1891,0.9499724507331848
Costa Rica,,2021-05-21,1786,0.9455772042274476
Costa Rica,,2021-05-22,0,0.937857747077942
Costa Rica,,2021-05-23,0,0.93339741230011
Costa Rica,,2021-05-24,0,0.924123466014862
Costa Rica,,2021-05-25,0,0.9208741188049316
Costa Rica,,2021-05-26,907,0.9138416647911072
Costa Rica,,2021-05-27,1060,0.9101114869117736
Costa Rica,,2021-05-28,1082,0.9031709432601928
Costa Rica,,2021-05-29,0,0.8992143273353577
Costa Rica,,2021-05-30,0,0.8924733996391296
Costa Rica,,2021-05-31,0,0.8883347511291504
Cuba,,2021-05-17,0,0.8998632431030273
Cuba,,2021-05-18,376,0.900211751461029
Cuba,,2021-05-19,582,0.9008188843727112
Cuba,,2021-05-20,599,0.8974190950393677
Cuba,,2021-05-21,733,0.8949432373046875
Cuba,,2021-05-22,869,0.8900433778762817
Cuba,,2021-05-23,761,0.8873764276504517
Cuba,,2021-05-24,0,0.8811075687408447
Cuba,,2021-05-25,0,0.8790680766105652
Cuba,,2021-05-26,141,0.8742113709449768
Cuba,,2021-05-27,205,0.8718356490135193
Cuba,,2021-05-28,376,0.8669392466545105
Cuba,,2021-05-29,504,0.8642875552177429
Cuba,,2021-05-30,434,0.859318733215332
Cuba,,2021-05-31,0,0.8563942313194275
Cyprus,,2021-05-17,0,0.970707356929779
Cyprus,,2021-05-18,0,0.969050109386444
Cyprus,,2021-05-19,120,0.9679502248764038
Cyprus,,2021-05-20,39,0.9612117409706116
Cyprus,,2021-05-21,41,0.955893099308014
Cyprus,,2021-05-22,37,0.9476715922355652
Cyprus,,2021-05-23,46,0.942636489868164
Cyprus,,2021-05-24,0,0.9329079389572144
Cyprus,,2021-05-25,0,0.9290555119514464
Cyprus,,2021-05-26,31,0.9217408299446106
Cyprus,,2021-05-27,0,0.9175145030021667
Cyprus,,2021-05-28,0,0.91020530462265
Cyprus,,2021-05-29,0,0.9058582186698914
Cyprus,,2021-05-30,18,0.89874267578125
Cyprus,,2021-05-31,0,0.8943314552307129
Czech Republic,,2021-05-17,0,0.9685857892036438
Czech Republic,,2021-05-18,22,0.968109130859375
Czech Republic,,2021-05-19,454,0.9683281779289246
Czech Republic,,2021-05-20,260,0.9617631435394288
Czech Republic,,2021-05-21,414,0.9568097591400146
Czech Republic,,2021-05-22,404,0.9484462141990662
Czech Republic,,2021-05-23,80,0.9436821937561036
Czech Republic,,2021-05-24,0,0.9336826801300048
Czech Republic,,2021-05-25,0,0.9301482439041138
Czech Republic,,2021-05-26,10,0.9227805733680724
Czech Republic,,2021-05-27,0,0.9188236594200134
Czech Republic,,2021-05-28,150,0.9114583134651184
Czech Republic,,2021-05-29,214,0.9072458148002625
Czech Republic,,2021-05-30,0,0.9000001549720764
Czech Republic,,2021-05-31,0,0.8955813050270081
Germany,,2021-05-17,0,0.9898425340652466
Germany,,2021-05-18,0,0.9893247485160828
Germany,,2021-05-19,265,0.9894843101501464
Germany,,2021-05-20,5826,0.981558620929718
Germany,,2021-05-21,2460,0.9755294322967528
Germany,,2021-05-22,1118,0.9658290147781372
Germany,,2021-05-23,3424,0.9603663682937622
Germany,,2021-05-24,0,0.9488969445228576
Germany,,2021-05-25,0,0.9450815320014954
Germany,,2021-05-26,0,0.9369630813598632
Germany,,2021-05-27,1668,0.9326215386390686
Germany,,2021-05-28,0,0.924513041973114
Germany,,2021-05-29,0,0.9198969006538392
Germany,,2021-05-30,1660,0.9119645953178406
Germany,,2021-05-31,0,0.907159686088562
Djibouti,,2021-05-17,0,0.8801015019416809
Djibouti,,2021-05-18,4,0.8788447976112366
Djibouti,,2021-05-19,11,0.8769894242286682
Djibouti,,2021-05-20,0,0.8739942312240601
Djibouti,,2021-05-21,4,0.8710849285125732
Djibouti,,2021-05-22,4,0.8675733208656311
Djibouti,,2021-05-23,13,0.8645387887954712
Djibouti,,2021-05-24,0,0.8603218197822571
Djibouti,,2021-05-25,0,0.8573380708694458
Djibouti,,2021-05-26,6,0.8532930016517639
Djibouti,,2021-05-27,0,0.8501587510108948
Djibouti,,2021-05-28,0,0.8459949493408203
Djibouti,,2021-05-29,0,0.8428456783294678
Djibouti,,2021-05-30,9,0.8387478590011597
Djibouti,,2021-05-31,0,0.8356629610061646
Dominica,,2021-05-17,0,0.9847396612167358
Dominica,,2021-05-18,0,0.996773600578308
Dominica,,2021-05-19,0,0.9982526898384094
Dominica,,2021-05-20,2,0.9920160174369812
Dominica,,2021-05-21,0,0.9840633273124696
Dominica,,2021-05-22,0,0.9744511246681212
Dominica,,2021-05-23,0,0.9697856307029724
Dominica,,2021-05-24,0,0.9572076201438904
